"condition","grain","movName","iteration","max_peakiness","min_peakiness","peakiness"
"Jumbled","c","3Iron",308,0.000146451454741003,3.08178315482231e-05,4.75216611239629
"Uninterrupted","f","3Iron",308,0.000306599536092909,4.88378019243397e-05,6.27791432071202
"Interrupted","f","3Iron",308,0.000292162948325687,5.04106905656161e-05,5.79565455357924
"Jumbled","f","3Iron",308,0.00028827783582944,4.96942531172613e-05,5.80102965123963
"Uninterrupted","c","Corn",308,0.00014697689161178,3.11733290590484e-05,4.7148282216948
"Interrupted","c","Corn",308,0.000109636292604736,3.24570442726575e-05,3.37788899333313
"Jumbled","c","Corn",308,0.00013472278740894,3.23607918002543e-05,4.16314867202604
"Uninterrupted","f","Corn",308,0.000314059364157603,5.24528957172599e-05,5.98745521792536
"Interrupted","f","Corn",308,0.000348839438349755,5.35883104854932e-05,6.50961814599825
"Jumbled","f","Corn",308,0.000322074322691012,5.24657536716697e-05,6.13875338009153
"Uninterrupted","c","3Iron",309,0.000101679780399794,2.9942282918096e-05,3.3958593163363
"Interrupted","c","3Iron",309,0.000115502353430039,3.07526030347146e-05,3.75585615629532
"Jumbled","c","3Iron",309,0.000110465811405358,3.08178315482231e-05,3.58447709834818
"Uninterrupted","f","3Iron",309,0.000322140222627661,4.88378019243397e-05,6.5961245169618
"Interrupted","f","3Iron",309,0.000297506310169779,5.04106905656161e-05,5.90165115438234
"Jumbled","f","3Iron",309,0.000292511768492154,4.96942531172613e-05,5.88622929500374
"Uninterrupted","c","Corn",309,0.000107861526382695,3.12459163971732e-05,3.4520199379543
"Interrupted","c","Corn",309,0.000159535303707134,3.22128055804142e-05,4.95254296645723
"Jumbled","c","Corn",309,0.000152419608650106,3.21460706675389e-05,4.7414693455527
"Uninterrupted","f","Corn",309,0.000333732488878101,5.24528957172599e-05,6.36251791849663
"Interrupted","f","Corn",309,0.000308026000137349,5.35883104854932e-05,5.74800730507698
"Jumbled","f","Corn",309,0.000343793447116447,5.24657536716697e-05,6.55272102384928
"Uninterrupted","c","3Iron",310,0.000117851798939923,2.98969883333201e-05,3.9419287864717
"Interrupted","c","3Iron",310,0.000148557126265229,3.05433807940322e-05,4.86380755513008
"Jumbled","c","3Iron",310,0.000120991500972309,3.08178315482231e-05,3.9260225296184
"Uninterrupted","f","3Iron",310,0.000271042018881779,4.88378019243397e-05,5.54984066034916
"Interrupted","f","3Iron",310,0.000267899566956481,5.04106905656161e-05,5.31434035024326
"Jumbled","f","3Iron",310,0.000287943822911224,4.96942531172613e-05,5.79430829218373
"Uninterrupted","c","Corn",310,0.000125282878398468,3.12459163971732e-05,4.0095760612674
"Interrupted","c","Corn",310,0.000115858145985605,3.24278114367413e-05,3.57280188987208
"Jumbled","c","Corn",310,0.000182786374498246,3.21460706675389e-05,5.68611872936695
"Uninterrupted","f","Corn",310,0.000330255667685006,5.24528957172599e-05,6.2962332807173
"Interrupted","f","Corn",310,0.00033641065690224,5.35883104854932e-05,6.27768731379037
"Jumbled","f","Corn",310,0.0002899304926342,5.24657536716697e-05,5.52609030356417
"Uninterrupted","c","3Iron",311,0.000117694209171482,2.98969883333201e-05,3.93665769472546
"Interrupted","c","3Iron",311,0.000164566408694658,3.05433807940322e-05,5.38795655282575
"Jumbled","c","3Iron",311,0.00013945272721599,3.06863182281792e-05,4.54445939649844
"Uninterrupted","f","3Iron",311,0.000300975134072194,4.88378019243397e-05,6.16274939110629
"Interrupted","f","3Iron",311,0.000316811229013741,5.04106905656161e-05,6.28460402861116
"Jumbled","f","3Iron",311,0.00026770365524342,4.96942531172613e-05,5.38701436183641
"Uninterrupted","c","Corn",311,0.000114705503269954,3.11733290590484e-05,3.67960390283243
"Interrupted","c","Corn",311,9.43623237354512e-05,3.24570442726575e-05,2.90729873437502
"Jumbled","c","Corn",311,0.000122692550452811,3.23607918002543e-05,3.79139519237125
"Uninterrupted","f","Corn",311,0.000292350372591288,5.24528957172599e-05,5.57357927705579
"Interrupted","f","Corn",311,0.000339782306749214,5.35883104854932e-05,6.3406049504247
"Jumbled","f","Corn",311,0.000316056445361412,5.24657536716697e-05,6.02405232447991
"Uninterrupted","c","3Iron",312,0.000110370079235904,2.9942282918096e-05,3.68609432813822
"Interrupted","c","3Iron",312,0.00011999952480927,3.07526030347146e-05,3.90209325284792
"Jumbled","c","3Iron",312,0.000112743124869604,3.08178315482231e-05,3.65837306538541
"Uninterrupted","f","3Iron",312,0.000321765917932569,4.88378019243397e-05,6.58846027573178
"Interrupted","f","3Iron",312,0.000302113778610589,5.04106905656161e-05,5.99304979203466
"Jumbled","f","3Iron",312,0.000271869421740073,4.96942531172613e-05,5.4708422943505
"Uninterrupted","c","Corn",312,0.000148699799327938,3.11733290590484e-05,4.77009686858504
"Interrupted","c","Corn",312,0.000128910270700103,3.24278114367413e-05,3.97529975007949
"Jumbled","c","Corn",312,0.000141247377831206,3.23607918002543e-05,4.36476890624463
"Uninterrupted","f","Corn",312,0.000301633741578395,5.24528957172599e-05,5.75056414815133
"Interrupted","f","Corn",312,0.000344167531549609,5.35883104854932e-05,6.42243669247191
"Jumbled","f","Corn",312,0.000349149656380873,5.24657536716697e-05,6.6548106516462
"Uninterrupted","c","3Iron",313,0.000119751950847803,2.98969883333201e-05,4.0054854192233
"Interrupted","c","3Iron",313,0.000129136644071312,3.07526030347146e-05,4.19921019126537
"Jumbled","c","3Iron",313,0.000115600767768315,3.08178315482231e-05,3.75109999506049
"Uninterrupted","f","3Iron",313,0.000261861635860646,5.00628601899873e-05,5.23065671571476
"Interrupted","f","3Iron",313,0.000324332835649157,5.04106905656161e-05,6.43381060664098
"Jumbled","f","3Iron",313,0.000289986324020457,4.96942531172613e-05,5.8354096465881
"Uninterrupted","c","Corn",313,8.99479445692132e-05,3.12459163971732e-05,2.87871040253281
"Interrupted","c","Corn",313,0.000165066754434487,3.22128055804142e-05,5.12425886104283
"Jumbled","c","Corn",313,0.000129560988188668,3.23607918002543e-05,4.00364085614401
"Uninterrupted","f","Corn",313,0.000324625975426477,5.24528957172599e-05,6.18890474944088
"Interrupted","f","Corn",313,0.000317795928439664,5.35883104854932e-05,5.93032184744271
"Jumbled","f","Corn",313,0.000343076680801538,5.24657536716697e-05,6.53905942052238
"Uninterrupted","c","3Iron",314,0.000148556139474311,2.98969883333201e-05,4.96893325234186
"Interrupted","c","3Iron",314,9.72623086363899e-05,3.07526030347146e-05,3.16273417657025
"Jumbled","c","3Iron",314,9.92702231782932e-05,3.08178315482231e-05,3.22119429535323
"Uninterrupted","f","3Iron",314,0.000327050932627489,4.88378019243397e-05,6.69667593013628
"Interrupted","f","3Iron",314,0.000288093161106315,5.04106905656161e-05,5.71492193171455
"Jumbled","f","3Iron",314,0.000302806179137928,4.96942531172613e-05,6.09338424753884
"Uninterrupted","c","Corn",314,0.000148498543450088,3.11733290590484e-05,4.76364084082269
"Interrupted","c","Corn",314,0.000129269825383214,3.24278114367413e-05,3.98638759927995
"Jumbled","c","Corn",314,0.000118397881889241,3.23607918002543e-05,3.65868309465501
"Uninterrupted","f","Corn",314,0.000314177896952565,5.24528957172599e-05,5.98971501299179
"Interrupted","f","Corn",314,0.000341233691061805,5.35883104854932e-05,6.36768892264628
"Jumbled","f","Corn",314,0.000295771935250011,5.37193194812469e-05,5.50587643526018
"Uninterrupted","c","3Iron",315,0.000123617344212618,2.98969883333201e-05,4.13477581201203
"Interrupted","c","3Iron",315,0.000120372313327277,3.07526030347146e-05,3.91421543052458
"Jumbled","c","3Iron",315,9.91262856367607e-05,3.08178315482231e-05,3.21652370257297
"Uninterrupted","f","3Iron",315,0.000282439844528083,4.88378019243397e-05,5.78322187729994
"Interrupted","f","3Iron",315,0.000302824104541855,5.04106905656161e-05,6.00714057165493
"Jumbled","f","3Iron",315,0.000316532379385094,4.96942531172613e-05,6.36959727794252
"Uninterrupted","c","Corn",315,0.000147204544166135,3.11733290590484e-05,4.72213102063307
"Interrupted","c","Corn",315,0.000108182252550584,3.24278114367413e-05,3.33609478276452
"Jumbled","c","Corn",315,0.000164518770158161,3.21460706675389e-05,5.11785007441957
"Uninterrupted","f","Corn",315,0.000332246111075722,5.24528957172599e-05,6.33418053536356
"Interrupted","f","Corn",315,0.00035425491677012,5.35883104854932e-05,6.61067523048744
"Jumbled","f","Corn",315,0.000347258482470224,5.24657536716697e-05,6.61876477832311
"Uninterrupted","c","3Iron",316,0.000127294180571335,2.98969883333201e-05,4.25775931515703
"Interrupted","c","3Iron",316,0.000131847634067986,3.07526030347146e-05,4.28736500513962
"Jumbled","c","3Iron",316,0.00012878591586769,3.06863182281792e-05,4.19685134300101
"Uninterrupted","f","3Iron",316,0.000260327483008115,5.00628601899873e-05,5.20001218508449
"Interrupted","f","3Iron",316,0.000306748612198817,5.04106905656161e-05,6.0849912738161
"Jumbled","f","3Iron",316,0.000302745790414321,4.96942531172613e-05,6.09216904216158
"Uninterrupted","c","Corn",316,0.000139150891878672,3.11733290590484e-05,4.46378029164268
"Interrupted","c","Corn",316,0.000130684536249581,3.22128055804142e-05,4.05691258165476
"Jumbled","c","Corn",316,0.000112140448268879,3.23929387597206e-05,3.46187942689292
"Uninterrupted","f","Corn",316,0.000327770207524539,5.24528957172599e-05,6.24884866779023
"Interrupted","f","Corn",316,0.000331163916707049,5.35883104854932e-05,6.17977901722985
"Jumbled","f","Corn",316,0.000353595148635845,5.24657536716697e-05,6.73954196576763
"Uninterrupted","c","3Iron",317,0.000118568188738453,2.98969883333201e-05,3.96589072506376
"Interrupted","c","3Iron",317,0.000123413683794167,3.07526030347146e-05,4.01311341530513
"Jumbled","c","3Iron",317,0.000132138012563228,3.08178315482231e-05,4.2877128572937
"Uninterrupted","f","3Iron",317,0.000333489862038611,4.88378019243397e-05,6.82851907535188
"Interrupted","f","3Iron",317,0.00030368594847711,5.04106905656161e-05,6.02423702333185
"Jumbled","f","3Iron",317,0.00031443698848049,4.96942531172613e-05,6.32743161947774
"Uninterrupted","c","Corn",317,0.000129197995837702,3.11733290590484e-05,4.14450428419036
"Interrupted","c","Corn",317,0.000138844821150265,3.24278114367413e-05,4.28165870586478
"Jumbled","c","Corn",317,0.000161628247016291,3.21460706675389e-05,5.02793167749437
"Uninterrupted","f","Corn",317,0.000296811767235692,5.24528957172599e-05,5.65863453632026
"Interrupted","f","Corn",317,0.000327633346411292,5.35883104854932e-05,6.11389580009217
"Jumbled","f","Corn",317,0.000273663805175888,5.37193194812469e-05,5.09432747507947
"Uninterrupted","c","3Iron",318,0.000128397374275534,2.98969883333201e-05,4.29465914238711
"Interrupted","c","3Iron",318,0.000126930967853793,3.07526030347146e-05,4.12748695486065
"Jumbled","c","3Iron",318,0.000109783630032148,3.08178315482231e-05,3.56234116798131
"Uninterrupted","f","3Iron",318,0.000284600282222615,4.88378019243397e-05,5.82745887424503
"Interrupted","f","3Iron",318,0.000323580661909285,5.04106905656161e-05,6.41888968944201
"Jumbled","f","3Iron",318,0.000310037951852388,4.96942531172613e-05,6.23890958016424
"Uninterrupted","c","Corn",318,0.000134477005131126,3.11733290590484e-05,4.31384806147587
"Interrupted","c","Corn",318,0.000130283509005406,3.24278114367413e-05,4.01764729820132
"Jumbled","c","Corn",318,0.00013307788553513,3.23607918002543e-05,4.1123185846795
"Uninterrupted","f","Corn",318,0.000365948930255094,5.24528957172599e-05,6.97671549398704
"Interrupted","f","Corn",318,0.000329437757101461,5.35883104854932e-05,6.14756752203714
"Jumbled","f","Corn",318,0.000322195135827239,5.24657536716697e-05,6.14105608476597
"Uninterrupted","c","3Iron",319,0.000124639223010153,2.98969883333201e-05,4.16895580319181
"Interrupted","c","3Iron",319,0.000118751512536764,3.07526030347146e-05,3.86151092324486
"Jumbled","c","3Iron",319,0.000151290567694219,3.06863182281792e-05,4.93022872829655
"Uninterrupted","f","3Iron",319,0.000274804989209084,4.88378019243397e-05,5.62689102254881
"Interrupted","f","3Iron",319,0.00027728980938966,5.04106905656161e-05,5.50061517266325
"Jumbled","f","3Iron",319,0.000312080713433367,4.96942531172613e-05,6.28001617605489
"Uninterrupted","c","Corn",319,0.000153412189931832,3.11733290590484e-05,4.92126425256791
"Interrupted","c","Corn",319,0.000119778759455998,3.24278114367413e-05,3.69370469819267
"Jumbled","c","Corn",319,0.000132877188769492,3.23607918002543e-05,4.10611673501907
"Uninterrupted","f","Corn",319,0.00030708466213477,5.24528957172599e-05,5.8544844461985
"Interrupted","f","Corn",319,0.000316617984561722,5.35883104854932e-05,5.9083404886861
"Jumbled","f","Corn",319,0.000283943881712119,5.37193194812469e-05,5.28569394501065
"Uninterrupted","c","3Iron",320,0.000145326851674686,2.98969883333201e-05,4.86091943624701
"Interrupted","c","3Iron",320,0.000103074242263732,3.07526030347146e-05,3.35172414989971
"Jumbled","c","3Iron",320,0.000116670656005808,3.08178315482231e-05,3.78581652713769
"Uninterrupted","f","3Iron",320,0.000313912464363444,4.88378019243397e-05,6.42765341588801
"Interrupted","f","3Iron",320,0.000287878455639333,5.04106905656161e-05,5.71066280602963
"Jumbled","f","3Iron",320,0.000280960240945766,4.96942531172613e-05,5.65377731470874
"Uninterrupted","c","Corn",320,0.000117162978406356,3.11733290590484e-05,3.75843652066886
"Interrupted","c","Corn",320,0.000121734521709481,3.24278114367413e-05,3.75401596086604
"Jumbled","c","Corn",320,0.00015968984190876,3.21460706675389e-05,4.96763176937874
"Uninterrupted","f","Corn",320,0.000318784841081598,5.24528957172599e-05,6.07754513306498
"Interrupted","f","Corn",320,0.000392089142079814,5.35883104854932e-05,7.31669161665315
"Jumbled","f","Corn",320,0.000356713381295231,5.24657536716697e-05,6.7989756428077
"Uninterrupted","c","3Iron",321,0.000123504188251038,2.98969883333201e-05,4.13099095046282
"Interrupted","c","3Iron",321,0.000116140813557237,3.07526030347146e-05,3.77661732979591
"Jumbled","c","3Iron",321,0.000124255530169472,3.06863182281792e-05,4.04921598106116
"Uninterrupted","f","3Iron",321,0.000295574485775965,4.88378019243397e-05,6.05216602978721
"Interrupted","f","3Iron",321,0.00031379401913374,5.04106905656161e-05,6.22475144880818
"Jumbled","f","3Iron",321,0.000284887323899752,4.96942531172613e-05,5.73280220607232
"Uninterrupted","c","Corn",321,0.000119182991138129,3.11733290590484e-05,3.8232359114541
"Interrupted","c","Corn",321,9.58787963630772e-05,3.24278114367413e-05,2.9566841582915
"Jumbled","c","Corn",321,0.000134083141196144,3.23607918002543e-05,4.14338258543756
"Uninterrupted","f","Corn",321,0.000323121685042468,5.24528957172599e-05,6.16022586787602
"Interrupted","f","Corn",321,0.000346613716361209,5.35883104854932e-05,6.46808442402826
"Jumbled","f","Corn",321,0.000352156795797765,5.24657536716697e-05,6.71212688569308
"Uninterrupted","c","3Iron",322,0.000121890011213148,2.98969883333201e-05,4.0769996580994
"Interrupted","c","3Iron",322,0.000130184702774024,3.07526030347146e-05,4.23329051615783
"Jumbled","c","3Iron",322,0.000147302193014199,3.06863182281792e-05,4.80025632006031
"Uninterrupted","f","3Iron",322,0.000295557450453875,4.88378019243397e-05,6.05181721552001
"Interrupted","f","3Iron",322,0.000293667774706217,5.04106905656161e-05,5.8255058879618
"Jumbled","f","3Iron",322,0.000368336346422546,4.96942531172613e-05,7.41205115918331
"Uninterrupted","c","Corn",322,0.000108066370423176,3.11733290590484e-05,3.46662912448258
"Interrupted","c","Corn",322,0.00010423757571866,3.24278114367413e-05,3.21444991506757
"Jumbled","c","Corn",322,0.000121446152401888,3.23607918002543e-05,3.75287950775462
"Uninterrupted","f","Corn",322,0.000346022222697785,5.24528957172599e-05,6.59681830652344
"Interrupted","f","Corn",322,0.000305729509642483,5.35883104854932e-05,5.7051529871472
"Jumbled","f","Corn",322,0.000350210098189424,5.24657536716697e-05,6.67502272779757
"Uninterrupted","c","3Iron",323,0.000114860665936347,2.98969883333201e-05,3.8418808160799
"Interrupted","c","3Iron",323,0.000131045327706675,3.07526030347146e-05,4.26127594983573
"Jumbled","c","3Iron",323,0.000108649103404842,3.08178315482231e-05,3.52552720118643
"Uninterrupted","f","3Iron",323,0.000275897942777399,4.88378019243397e-05,5.64927027643104
"Interrupted","f","3Iron",323,0.000294221929751582,5.04106905656161e-05,5.83649869601793
"Jumbled","f","3Iron",323,0.000317015724909594,4.96942531172613e-05,6.37932366468103
"Uninterrupted","c","Corn",323,0.000137382429076649,3.11733290590484e-05,4.40705029663082
"Interrupted","c","Corn",323,0.000118069221332711,3.24278114367413e-05,3.64098642805528
"Jumbled","c","Corn",323,0.000133911367037361,3.23607918002543e-05,4.13807449038711
"Uninterrupted","f","Corn",323,0.000323101847560443,5.24528957172599e-05,6.15984767174875
"Interrupted","f","Corn",323,0.000318531407209492,5.35883104854932e-05,5.94404645945538
"Jumbled","f","Corn",323,0.000307666388963923,5.24657536716697e-05,5.86413741217361
"Uninterrupted","c","3Iron",324,0.000130091744989483,2.96493482569383e-05,4.38767637865496
"Interrupted","c","3Iron",324,0.000117186215842412,3.07526030347146e-05,3.81061127443841
"Jumbled","c","3Iron",324,0.00011514948122243,3.08178315482231e-05,3.73645631238674
"Uninterrupted","f","3Iron",324,0.000304963815367048,4.88378019243397e-05,6.24442139798803
"Interrupted","f","3Iron",324,0.000305675399993708,5.04106905656161e-05,6.06370189664097
"Jumbled","f","3Iron",324,0.000295721512230658,4.96942531172613e-05,5.95081913260387
"Uninterrupted","c","Corn",324,0.000150054004884062,3.11733290590484e-05,4.81353802796711
"Interrupted","c","Corn",324,0.000128059851160895,3.24278114367413e-05,3.94907474439673
"Jumbled","c","Corn",324,0.000122279481243274,3.23607918002543e-05,3.778630695999
"Uninterrupted","f","Corn",324,0.000349695265769631,5.24528957172599e-05,6.66684386033929
"Interrupted","f","Corn",324,0.000361817908085146,5.35883104854932e-05,6.75180659377371
"Jumbled","f","Corn",324,0.000326298382606395,5.24657536716697e-05,6.21926418227723
"Uninterrupted","c","3Iron",325,0.000110116749248665,2.98969883333201e-05,3.68320541256459
"Interrupted","c","3Iron",325,0.000121724814125388,3.07526030347146e-05,3.95819547333865
"Jumbled","c","3Iron",325,0.00010365058085953,3.08178315482231e-05,3.36333141082102
"Uninterrupted","f","3Iron",325,0.00030288068259088,4.88378019243397e-05,6.20176729206828
"Interrupted","f","3Iron",325,0.000310345711394518,5.04106905656161e-05,6.15634715399431
"Jumbled","f","3Iron",325,0.000310436499717665,4.96942531172613e-05,6.24692957926427
"Uninterrupted","c","Corn",325,0.000123788661180444,3.11733290590484e-05,3.97097983811622
"Interrupted","c","Corn",325,0.000184679884686755,3.22128055804142e-05,5.7331201476919
"Jumbled","c","Corn",325,0.000114511256836571,3.23607918002543e-05,3.53858019121988
"Uninterrupted","f","Corn",325,0.000390029060914604,5.24528957172599e-05,7.43579654814487
"Interrupted","f","Corn",325,0.000373860225894288,5.35883104854932e-05,6.97652571068638
"Jumbled","f","Corn",325,0.000316728801556326,5.24657536716697e-05,6.03686746860463
"Uninterrupted","c","3Iron",326,0.000101110025324941,2.98969883333201e-05,3.38194684353055
"Interrupted","c","3Iron",326,0.000115801868154692,3.07526030347146e-05,3.76559564808126
"Jumbled","c","3Iron",326,0.00011802611585577,3.08178315482231e-05,3.82979950004221
"Uninterrupted","f","3Iron",326,0.000275623918704122,4.88378019243397e-05,5.64365937539783
"Interrupted","f","3Iron",326,0.000314540030622281,5.04106905656161e-05,6.23955012504472
"Jumbled","f","3Iron",326,0.000322429409332185,4.96942531172613e-05,6.4882635135166
"Uninterrupted","c","Corn",326,0.000121637487429042,3.11733290590484e-05,3.90197297178742
"Interrupted","c","Corn",326,0.000119662277681691,3.24278114367413e-05,3.69011266502281
"Jumbled","c","Corn",326,0.000127484562956892,3.23607918002543e-05,3.93947600985124
"Uninterrupted","f","Corn",326,0.00029525520002833,5.24528957172599e-05,5.6289590115265
"Interrupted","f","Corn",326,0.000318091672267027,5.35883104854932e-05,5.93584065974868
"Jumbled","f","Corn",326,0.000308691115122183,5.24657536716697e-05,5.88366874616859
"Uninterrupted","c","3Iron",327,0.000137241987604647,2.96493482569383e-05,4.62883657392134
"Interrupted","c","3Iron",327,0.000140438281437899,3.05433807940322e-05,4.59799399368843
"Jumbled","c","3Iron",327,0.000116839492480448,3.08178315482231e-05,3.79129505908356
"Uninterrupted","f","3Iron",327,0.000282098202632177,4.88378019243397e-05,5.77622643765188
"Interrupted","f","3Iron",327,0.000330110652784476,5.04106905656161e-05,6.54842552404225
"Jumbled","f","3Iron",327,0.000291012282874635,4.96942531172613e-05,5.85605506914343
"Uninterrupted","c","Corn",327,0.000108694384541757,3.11733290590484e-05,3.4867750035894
"Interrupted","c","Corn",327,0.000132250003678856,3.24278114367413e-05,4.07828952431288
"Jumbled","c","Corn",327,0.000133184390461971,3.23607918002543e-05,4.11560975652408
"Uninterrupted","f","Corn",327,0.000309404672309598,5.24528957172599e-05,5.89871480075002
"Interrupted","f","Corn",327,0.00029792014224032,5.35883104854932e-05,5.55942405239608
"Jumbled","f","Corn",327,0.000348200416695266,5.24657536716697e-05,6.63671809375505
"Uninterrupted","c","3Iron",328,0.000109744953752547,2.98969883333201e-05,3.67076952798741
"Interrupted","c","3Iron",328,0.000131562310391528,3.07526030347146e-05,4.27808697179279
"Jumbled","c","3Iron",328,0.00011632650252596,3.08178315482231e-05,3.77464917815307
"Uninterrupted","f","3Iron",328,0.000330326416175177,4.88378019243397e-05,6.76374454130683
"Interrupted","f","3Iron",328,0.0003279100082962,5.04106905656161e-05,6.50477120263573
"Jumbled","f","3Iron",328,0.00028112688360242,4.96942531172613e-05,5.65713067342128
"Uninterrupted","c","Corn",328,0.000128056759167185,3.11733290590484e-05,4.10789489068108
"Interrupted","c","Corn",328,0.000168531792335808,3.22128055804142e-05,5.2318259555224
"Jumbled","c","Corn",328,0.000131037138671987,3.23607918002543e-05,4.04925625679399
"Uninterrupted","f","Corn",328,0.000327576788750129,5.24528957172599e-05,6.24516119216538
"Interrupted","f","Corn",328,0.000382736734908174,5.35883104854932e-05,7.14216834680361
"Jumbled","f","Corn",328,0.000286125513591069,5.37193194812469e-05,5.32630562624595
"Uninterrupted","c","3Iron",329,0.000109720242168298,2.98969883333201e-05,3.66994297034311
"Interrupted","c","3Iron",329,0.000114275174644994,3.07526030347146e-05,3.71595128113207
"Jumbled","c","3Iron",329,0.000129330356031265,3.06863182281792e-05,4.21459345723988
"Uninterrupted","f","3Iron",329,0.000327518879858342,4.88378019243397e-05,6.70625759049803
"Interrupted","f","3Iron",329,0.000269328852149515,5.04106905656161e-05,5.34269316939724
"Jumbled","f","3Iron",329,0.000284629163698567,4.96942531172613e-05,5.72760723512515
"Uninterrupted","c","Corn",329,0.000154904440642666,3.11733290590484e-05,4.96913372162616
"Interrupted","c","Corn",329,0.000132596212559428,3.24278114367413e-05,4.0889658192965
"Jumbled","c","Corn",329,0.000129378464319587,3.23607918002543e-05,3.99800057792684
"Uninterrupted","f","Corn",329,0.00031303857136314,5.24528957172599e-05,5.9679940846456
"Interrupted","f","Corn",329,0.000327194800849415,5.35883104854932e-05,6.1057121951622
"Jumbled","f","Corn",329,0.000306011226150245,5.24657536716697e-05,5.83258992266196
"Uninterrupted","c","3Iron",330,0.000109039722830192,2.98969883333201e-05,3.64718083355129
"Interrupted","c","3Iron",330,0.00010258833595054,3.07526030347146e-05,3.33592365611245
"Jumbled","c","3Iron",330,0.000115762303621574,3.08178315482231e-05,3.75634163099475
"Uninterrupted","f","3Iron",330,0.000284743006602536,4.88378019243397e-05,5.83038129037142
"Interrupted","f","3Iron",330,0.00031195872864019,5.04106905656161e-05,6.18834467728894
"Jumbled","f","3Iron",330,0.0002808599100716,4.96942531172613e-05,5.6517583513906
"Uninterrupted","c","Corn",330,0.00015625390916976,3.08768825037173e-05,5.0605468071768
"Interrupted","c","Corn",330,0.000125987505471546,3.24278114367413e-05,3.88516831354213
"Jumbled","c","Corn",330,0.000130811375007515,3.23607918002543e-05,4.04227980004146
"Uninterrupted","f","Corn",330,0.00031818065314435,5.24528957172599e-05,6.06602645656512
"Interrupted","f","Corn",330,0.000335653365310859,5.35883104854932e-05,6.26355565738022
"Jumbled","f","Corn",330,0.000306288896399851,5.24657536716697e-05,5.83788233209427
"Uninterrupted","c","3Iron",331,0.000138809202045712,2.98969883333201e-05,4.64291588497595
"Interrupted","c","3Iron",331,0.000121061446007891,3.07526030347146e-05,3.93662435245668
"Jumbled","c","3Iron",331,0.00011105232187196,3.08178315482231e-05,3.60350862773027
"Uninterrupted","f","3Iron",331,0.000281093320249691,4.88378019243397e-05,5.75565052426326
"Interrupted","f","3Iron",331,0.000273059631673396,5.04106905656161e-05,5.41670087454908
"Jumbled","f","3Iron",331,0.000303803475791651,4.96942531172613e-05,6.11345289916683
"Uninterrupted","c","Corn",331,0.000126976398309601,3.11733290590484e-05,4.07323831436427
"Interrupted","c","Corn",331,0.000156414709175837,3.22128055804142e-05,4.85566861866076
"Jumbled","c","Corn",331,0.000123529925360507,3.23607918002543e-05,3.81727141050783
"Uninterrupted","f","Corn",331,0.000320681546019433,5.24528957172599e-05,6.11370528994285
"Interrupted","f","Corn",331,0.000302645519249384,5.35883104854932e-05,5.64760330205433
"Jumbled","f","Corn",331,0.000342531278802628,5.24657536716697e-05,6.52866402999158
"Uninterrupted","c","3Iron",332,0.000117338613999806,2.98969883333201e-05,3.92476368159909
"Interrupted","c","3Iron",332,0.000109020296159324,3.07526030347146e-05,3.54507538878116
"Jumbled","c","3Iron",332,0.000119599266813535,3.08178315482231e-05,3.8808462764938
"Uninterrupted","f","3Iron",332,0.000289146297951089,4.88378019243397e-05,5.92054282866864
"Interrupted","f","3Iron",332,0.000290295193484428,5.04106905656161e-05,5.75860378477797
"Jumbled","f","3Iron",332,0.000310077252651846,4.96942531172613e-05,6.23970043216406
"Uninterrupted","c","Corn",332,0.000134069661585327,3.11733290590484e-05,4.30078100838614
"Interrupted","c","Corn",332,0.000157198614879509,3.24278114367413e-05,4.84764798839922
"Jumbled","c","Corn",332,0.000164471557847524,3.21460706675389e-05,5.11638139381084
"Uninterrupted","f","Corn",332,0.000304543910802871,5.24528957172599e-05,5.80604572232719
"Interrupted","f","Corn",332,0.00034303285468582,5.35883104854932e-05,6.40126273021206
"Jumbled","f","Corn",332,0.000344960383477397,5.24657536716697e-05,6.57496289172089
"Uninterrupted","c","3Iron",333,0.000124536873522141,2.98969883333201e-05,4.16553239857089
"Interrupted","c","3Iron",333,9.98807417294314e-05,3.07418686667329e-05,3.24901335088705
"Jumbled","c","3Iron",333,0.000117925333054457,3.08178315482231e-05,3.82652922448257
"Uninterrupted","f","3Iron",333,0.000296992824055415,4.88378019243397e-05,6.08120784214492
"Interrupted","f","3Iron",333,0.000282531971334679,5.04106905656161e-05,5.60460426478243
"Jumbled","f","3Iron",333,0.00033360549381614,4.96942531172613e-05,6.71316043384224
"Uninterrupted","c","Corn",333,0.000157436866386127,3.11733290590484e-05,5.05037065781172
"Interrupted","c","Corn",333,0.000123235671176079,3.24278114367413e-05,3.80030799847476
"Jumbled","c","Corn",333,0.000102337355177353,3.23607918002543e-05,3.16238724345888
"Uninterrupted","f","Corn",333,0.000285583189058015,5.24528957172599e-05,5.444564788137
"Interrupted","f","Corn",333,0.000333074400461654,5.35883104854932e-05,6.21543014594237
"Jumbled","f","Corn",333,0.000306284721816208,5.24657536716697e-05,5.83780276431242
"Uninterrupted","c","3Iron",334,0.000111656240209479,2.98969883333201e-05,3.73469859119684
"Interrupted","c","3Iron",334,0.000113987228166106,3.07526030347146e-05,3.70658796061696
"Jumbled","c","3Iron",334,0.000115980032210116,3.08178315482231e-05,3.76340665074481
"Uninterrupted","f","3Iron",334,0.00029532133929921,4.88378019243397e-05,6.04698261720965
"Interrupted","f","3Iron",334,0.000288473605227289,5.04106905656161e-05,5.72246882537351
